AMUS00484,,Valero Energy Corp,St. Charles Refinery,Valero Refining New Orleans LLC,,Norco,Louisiana,30.0024,-90.4232,,,1971,S2,Good Hope Refineries (1971 - 1983) ,"shut down because of bankruptcy (1983 - 1987), TransAmerica Refining Co (1987 - 1991), TransAmerican Refining Co (1991 - 1998), Orion Refining Company (1998 - 2003), Valero Energy Corp (2003 - present)","S75, S90",,,,receives oil by train,,FALSE
,,"Calumet Specialty Products Partners, LP",Princeton Refinery,Calumet Lubricants Co LP,,Princeton,Louisiana,32.5911,-93.5119,,,1953,S2,,"Calumet Specialty Products Partners, LP",S92,,,"https://web.archive.org/web/20140417124016/https://america.aljazeera.com/articles/2014/4/15/calumet-shreveportoil.html, https://archive.investigativereportingworkshop.org/investigation/race-economics-meet-the-virus/, ",receives oil by train,https://www.eenews.net/articles/la-refinery-offers-settlements-on-20-year-old-lawsuits/,FALSE
,,"Calumet Specialty Products Partners, LP",Shreveport Refinery,Calumet Shreveport LLC,,Shreveport,Louisiana,32.4676,-93.7926,,,pre-1980,S2,,,,,,,receives oil by train,,FALSE
AMUS00486,,Phillips 66 Company,Lake Charles Refinery,Phillips 66 Company,,Westlake,Louisiana,30.2412,-93.2711,,,1941,"S2, S83, S97",Continental Oil Co. (1941 - 1979),"Concoco (1980 - 1981), Concoco Inc (1982 - 2002), Conoco Phillips (2003 - 2012), Phillips 66 (2013 - present)",S75,,,https://researchandideas.com/index.php?title=Phillips_66:_Lake_Charles_Refinery#cite_note-18,receives oil by train,,FALSE
,,,,Excel Paralubes,,Westlake,Louisiana,30.1883,-93.339,,,,,,,,,,,,,FALSE
,,Marathon Petroleum Corp,,Marathon Petroleum Co LP,,Detroit,Michigan,42.2837,-83.1585,,,1930,S99,Aurora Gasoline Company (Max Fisher) (1930 - 1959),"Ohio Oil Company (1959 - 1962), Marathon Petroleum Corp (1962 - present)","S99, S100",,,"https://ejatlas.org/conflict/marathon-oil-refinery-in-detroit-michigan, https://www.metrotimes.com/news/struggling-to-breathe-in-48217-michigans-most-toxic-zip-code-23542211, https://www.metrotimes.com/news/marathon-petroleum-responds-to-history-of-environmental-violations-in-southwest-detroit-20314457",soon to be part of ConocoPhillips (2024),,FALSE
,,Koch Industries Inc,,Flint Hills Resources LP,,Saint Paul,Minnesota,44.7633,-93.0391,,,1955,S101,Great Northern Oil Company (1955 - 1970),Koch Refining Company LP (1970 - present),S101,,,,receives oil by train,,FALSE
,,Marathon Petroleum Corp,St. Paul Park Refining Co.,St Paul Park Refining Co LLC,,Saint Paul,Minnesota,44.851,-92.9943,,,1939,S102,Northwestern Refining Company (Erikson family) (1939 - 1970),"Ashland Oil (1970 - 1998), Marathon Ashland Petroleum (1998 - 2005), Marathon Petroleum Corp (2005 - present) ","S103, S65",,,,receives oil by train; soon to be part of ConocoPhillips (2024) ,,FALSE
AMUS00043,,Chevron Corp,,Chevron USA Inc,,Pascagoula,Mississippi,30.3447,-88.4899,,,1963,"S104, S105",Socal (1963 - 1984),Chevron Corp (1984 - present) ,S106,,,,,,FALSE
,,Hunt Consolidated Inc,Rogers Lacey Refinery,Hunt Southland Refining Co,,Sandersville,Mississippi,31.8149,-89.0092,,,Unknown,S109,Southland Oil Company (xxxx - 2003),Hunt Refining Company (2003 - present),"S109, S200",,,,receives oil by train,,FALSE
,,Ergon Inc,,Ergon Refining Inc,,Vicksburg,Mississippi,32.386,-90.9078,,,1978,"S4, S110",Ergon Inc (1978 - present),,S110,,,,,,FALSE
,,Foreland Refining Corp,,Foreland Refining Corp,,Ely,Nevada,33.9114,-118.411,,,1991,S4,Petro Source (1991 - 1998),"Foreland Corp (1998 - 2022), Sky Quarry (2022 - present)","S4, S197, S198, S199",,,,,,FALSE
AMUS00212,,Phillips 66 Company,,Phillips 66 Company,,Linden,New Jersey,40.6359,-74.2224,,,1909,S118,Standard Oil (1909 - 1911),"Standard Oil Company of New Jersey  (1911 - 1973), Exxon (1973 - 1994), Tosco Corp. (1994 - 2001), ConocoPhillips (2001 - 2002), Phillips 66 (2012 - present)","S119, S120, S121",,,https://www.wnyc.org/story/cleaning-more-100-years-spilled-oil-new-jersey/,,,FALSE
,,PBF Energy Co LLC,,Paulsboro Refining Co LLC,,Paulsboro,New Jersey,39.8403,-75.2578,,,1917,S122,Vacuum Oil Company (1917 - 1931),"Socony-Vacuum Oil Company (1931 - 1955), Socony Mobil Oil Company (1955 - 1966), Mobil (1966 - 1998), Valero (1998 - 2010), PBF Energies (2010 - present) ","S122, S123, S124",,"yes, Blackstone and First Reserve",,,,FALSE
AMUS00387,,Cenovus Energy Inc,,Lima Refining Company,,Lima,Ohio,40.716,-84.1246,,,1886,S136,Standard Oil Company (1886 - 1986),"BP PLC (1996 - 1998), Clark Refining and Marketing (1998 - 2000), Premcor Inc. (2000 - 2005), Valero (2005 - 2007), Husky Energy Corp (2007 - 2008), BP-Husky Refining LLC (2008 - 2023), Cenovus Energy Inc (2023 - present)","S137, S138",,,,,,FALSE
,,BP-Husky Refining LLC,,BP-Husky Refining LLC,,Toledo,Ohio,41.68,-83.454,,,,,,,,U.K. company,,https://www.csb.gov/us-chemical-safety-board-issues-final-report-into-fatal-2022-fire-at-bp-husky-refinery-near-toledo-ohio/,,,FALSE
AMUS00388,,PBF Energy Co LLC,Toledo Refinery,Toledo Refining Co LLC,,Toledo,Ohio,41.6289,-83.5049,,,1895,S139,Diamond Oil Company (unknown - 1895),"Sun Oil Company (1895  - 1998), Sunoco (1998 - 2011), PBF Energy Co LLC (2011 - present)","S139, S140",,"yes, Blackstone and First Reserve",,receives oil by train,,FALSE
,,HF Sinclair Corp,,HF Sinclair Tulsa Refining LLC,,Tulsa East,Oklahoma,36.1167,-95.9999,,,1910,S145,Texas Fuel Company (1910 - 1959) ," W.M. Barnes Company (1955-195x), Petroflex Corporation (195x-1961), Frontier Oil Refining Beeline Division (1961-1982), Crysen Refining (1982-1997), Inland Resources (1997-2000), Silver Eagle Refining (2000 - present)","S146, S147, S128",,,,,,FALSE
,,HF Sinclair Corp,,HF Sinclair Tulsa Refining LLC,,Tulsa West,Oklahoma,36.1391,-96.0227,,,1913,S148,Cosden and Company (1913 - 1925),"Mid-Continent Petroleum Corporation (1925 - 1955), Sunray Mid-Continent Oil Co. (1955 - 1968), Sun Oil (1968 - 1998), Sunoco Inc. (1998 - 2009), Holly Corporation (2009 - 2011), HollyFrontier Corporation (2011 - 2022), HF Sinclair Corp (2022 - present)","S148, S149, S150, S151, S128",,,,,,FALSE
,,American Refining Group Inc,Bradford Refinery,American Refining Group Inc,,Bradford,Pennsylvania,41.9667,-78.6294,,,1881,"S23, S154","Kendall Refining Company ( founded by Eli Loomis, William Willis, and Robert Childs) (1881 - 1966)","Witco Corp. (1966 - 1996), Sun Oil Company (1996 - 1997), American Refining Group Inc. (1997 - present) ","S155, S156, ",,,,"""longest continuously operating refinery in North America"" (company website)",,FALSE
,,Red Apple Group Inc,,United Refining Co,,Warren,Pennsylvania,41.8322,-79.128,,,1903,S158,United Refining Co. (1903 - 1986),Red Apple Group Inc. (John A. Catsimatidis) (1986 - present),S158,,"yes, John Catsimatidis",,"""most dangerous such facility in the country, racking up 10 times the average number of injuries for a refinery, according to federal OSHA data.""  ",,FALSE
,,ExxonMobil Corp,,Exxonmobil Refining & Supply Co,,Baytown,Texas,29.7614,-94.9768,,,1920,S160,Humble Oil and Refining Company (1920 - 1959),"Standard Oil Company (New Jersey)/Exxon Corporation (1959 - 1998), ExxonMobil Corporation (1998 - present)","S161, 162 ",,,,,,FALSE
AMUS00083,,ExxonMobil Corp,,Exxonmobil Refining & Supply Co,,Beaumont,Texas,30.0649,-94.0749,,,1902,S5,George A. Burts Refining Co. / Security Oil Company (1902 - 1909),"Magnolia Petroleum Co. (1909 - 1959), Socony Mobil (1959 - 1966), Mobil Oil Corp. (1966 - 1999), ExxonMobil Corp. (1999 - present)","S164, S165",,,https://theintercept.com/2017/08/13/exxon-mobil-is-still-pumping-toxins-into-black-community-in-texas-17-years-after-civil-rights-complaint/,receives oil by train,,FALSE
,,,,Hartree Channelview LLC,,Channelview,Texas,29.7646,-95.103,,,2019,S4,Targa Resources (2019 - 2020),Hartree Partners LP (2020 - present),S4,,"yes, maybe? need to do more research",,,,FALSE
,,Buckeye Partners LP,,Buckeye Texas Processing LLC,,Corpus Christi,Texas,27.8179,-97.5055,,,2015,S4,Buckeye Partners LP (2015 - present),,,,,,,,FALSE
,,Magellan Midstream Partners LP,,Magellan Terminal Holdings LP,,Corpus Christi,Texas,27.8069,-97.4391,,,2017,S4,Midstream Partners LP (2017 - 2023),ONEOK (2023 - present),S171,,,,,,FALSE
,,Koch Industries Inc,,Flint Hills Resources LP,,"Corpus Christi, East",Texas,27.8044,-97.4248,,,unknown,,Unknown,"Southwestern Refining Company (unknown - 1974), Kerr-Mcgee (1974 - 1995), Koch Industries Inc (1995 - present)","S172, S174",,,,,,FALSE
AMUS00504,,Pemex,,Deer Park Refining Ltd Partnership,,Deer Park,Texas,29.7314,-95.1268,,,1929,S175,Shell (1929 - 2022),Pemex (2022 - present),S175,Mexico company,,https://www.texastribune.org/2023/05/10/texas-shell-refinery-fire-problems-tceq/,,,FALSE
,,Marathon Petroleum Corp,,Western Refining Company LP,,El Paso,Texas,31.7675,-106.396,,,1928 (North portion) and 1931 (South portion),S176,Chevron (North portion) (1928 - 1993) and Texaco (South portion) (1931 - 1993),"Chevron (two seperate refineries merge) (1993 - 2003), Western Refining Company LP (2003 - 2017), Tesaro (2017), Marathon Petrleum Corp (2018 - present)","S177, S178",,,,soon to be part of ConocoPhillips (2024),,FALSE
,,Kinder Morgan Energy Partners LP,,Kinder Morgan Crude & Condensate,,Galena Park,Texas,29.733,-95.2197,,,2014,S4,Kinder Morgan Energy Partners LP (2015 - present),,S4,,,,,,FALSE
,,Texas International Terminals,,Texas International Terminals,,Galveston,Texas,,,,,2022,S4,Texas International Terminals (2022 - present),,S4,,,,,,FALSE
AMUS00163,,LyondellBasell/Access Industries,,Houston Refining LP,,Houston,Texas,29.7016,-95.2518,,,1918,,Sinclair Refining (1918 - 1969),"Atlantic Richfield (ARCO) (1969-xxxx), Joint Venture, Citgo Petroleum (PVDSA) and LyondellBasell (1993-2006), LyondellBasell (2006-present)","S193, S194, S195, S196",,"yes, Len Blavatnik",,Access holds 20% of LyondellBasell https://www.bloomberg.com/news/articles/2023-05-18/billionaire-blavatnik-said-to-unload-last-major-russia-asset-with-rusal-sale,,FALSE
,,Petromax Refining Co LLC,,Petromax Refining Co LLC,,Houston,Texas,29.7538,-95.1232,,,2015,S4,Petromax Refining Co LLC (2015 - present),,S4,,,,,,FALSE
,,Valero Energy Corp,,Valero Refining Co Texas LP,,Houston,Texas,29.7228,-95.2556,,,1944,S107,Unknown,Salomon Inc. (XXXX-1997) Valero (1997-current),"S191, S192",,,,,,FALSE
,,Blue Dolphin Energy Co,,Lazarus Energy LLC,,Nixon,Texas,29.2616,-97.7872,,,1980,S98,Unknown (1980 - 1990),"Dormant (1990-2012), Lazarus Energy/Blue Dolphin Energy (2012-present)",S98,,,,,,FALSE
,,Chevron Corp,,Pasadena Refining Systems Inc,,Pasadena,Texas,29.7214,-95.2068,,,1920,S95,Crown Central Petroleum (1919 - 2004),"Asta (2004-2008), Petrobras America (2008-2019), Chevron (2019 - present)",S95,,,,,,FALSE
AMUS00224,,Saudi Aramco,,Motiva Enterprises LLC,,Port Arthur,Texas,29.8849,-93.9607,,,1903,S88,Texaco (The Texas Fuel Company) (1903 - 1989),"Star Enterprise (joint venture between Texaco and Saudi Refining) (1989 - 1998), Motiva Enterprises (Texaco, Saudi Refining, Shell Oil Co.) (1998 - 2001), Motiva Enterprises (Shell Oil and Saudi Refining, Inc.), (2001 - present) ",S89,Saudi Arabia government,,,,,FALSE
AMUS00025,,TotalEnergies SE,,TotalEnergies Petrochemicals & Refining USA,,Port Arthur,Texas,29.9605,-93.8885,,,1936,S96,Unknown,TotalEnergies (1973 - present),S96,France company,,,,,FALSE
,,Starlight Relativity Acquisition Co,,The San Antonio Refinery,,San Antonio,Texas,29.3476,-98.46,,,Unknown,S85,Unknown,"Paul Howell (Howell Refining) (1955 - 1991), AGE Refining (1992 - 2011), NuStar Energy LP (2011 - 2013), Calumet Specialty Partners (2012-2019), Starligh Relativity Acquisition Co (2019 - present)",S85,,,,,,FALSE
,,Valero Energy Corp,,Diamond Shamrock Refining Co LP,,Sunray,Texas,35.9556,-101.881,,,1933,S77,Shamrock Oil and Gas Company (1933 - 1967),Dormant from 1990-2012 Lazarus Energy/Blue Dolphin Energy (2012-present),"S77, S142",,,,,,FALSE
,,Delek Group Ltd,,Delek Refining Ltd,,Tyler,Texas,32.3604,-95.282,,,1929,S189,La Gloria Refining (1929 - dates unknown) ,"McMurrey Refining Co. (dates unknown), Crown Central (1989 - 2005) Delek Group Ltd (2005 - present)","S73, S74, S80",,,,https://www.cbs19.tv/article/news/deadly-delek-oil-refinery-explosion/501-267469793,,FALSE
,,,,Equistar Chemicals LP,,Channelview,Texas,29.8234,-95.1136,,,,,,,,,,,,,FALSE
,,,,South Hampton Resources INC ,,Silsbee,Texas,30.3983,-94.2282,,,,,,,,,,,,,FALSE
,,Chevron Corp,,Chevron USA Inc,,Salt Lake City,Utah,40.8247,-111.924,,,1948,S72,Standard Oil Company (1948-1984),Chevron Corp (1984 - present),S72,,,,,,FALSE
,100000097897,Marathon Petroleum Corp,,Tesoro Refining & Marketing Co,,Salt Lake City,Utah,40.7923,-111.906,,,1908,S61,Lubra Oils Manufacturing Co. (1908 - 1909),"Utah Oil Refining (1909-1940), Midwest Refining Company (1940 - 1963), Amoco (1963-2001) Tesaro (2001-2018), Marathon Petroleum Corp (2018 - present)","S70, S71, S188",,,,soon to be part of ConocoPhillips (2024),,FALSE
,100000099252,HF Sinclair Corp,,HF Sinclair Puget Sound Refining LLC,,Anacortes,Washington,48.4707,-122.556,,,1957,S55,Texaco (1957-1998),"Equilon Enterprises (1998-2002), Shell (2002-2021), Holly Frontier (2021 - 2022), HF Sinclair (2022-present) ",S57,,,,,,FALSE
,100000028034,Marathon Petroleum Corp,,Tesoro Refining & Marketing Co,,Anacortes,Washington,48.4944,-122.563,,,1955,S53,Shell Oil (1955-1998),"Tesoro (1998 - 2018), Marathon Petroleum Corp. (2018 - present)","S53, S186",,,,soon to be part of ConocoPhillips (2024),,FALSE
,100000129924,BP PLC,Cherry Point Refinery,BP Products North America Inc,,Ferndale,Washington,48.8846,-122.735,,,1971,S52,ARCO (1971-2002) ,BP PLC (2002 - present) ,"S50, S51",U.K. company,,,,,FALSE
,100000127864,PAR Pacific Holdings,Tacoma Refinery,US Oil & Refining Co,,Tacoma,Washington,47.2558,-122.397,,,1957,S48,US. Oil & Refining Co. (1955-2019),PAR Pacific Holdings,S47,,,,receives oil by train,,FALSE
,100000165019,Ergon Inc,,Ergon West Virginia Inc,Newell,Newell,West Virginia,40.6108,-80.6294,,,1997,S46,"Ergon, Inc (1997 - present)",,,,,,Mississippi family owned,,FALSE
AMUS00427,100000141401,Cenovus Energy Inc,,Superior Refining Company LLC,,Superior,Wisconsin,46.6906,-92.0673,,,1951,S45,Superior Refining Co. (1951-2021),Cenvovus Energy (2021 - present),S45,,,,,,FALSE
,100000065555,Silver Eagle Refining Inc,,Silver Eagle Refining Evanston,Evanston,Evanston,Wyoming,41.2611,-110.806,,,1989,S44,Lair Petroleum (1989) ,"Oxbow Hydrocarbons (1989 - 1996), Silver Eagle Refining (1996 - present)",S44,,,,,,FALSE
,100000144943,HF Sinclair Corp,,HF Sinclair Casper Refining Co,,Evansville,Wyoming,42.8585,-106.242,,,1923,S41,White Eagle Oil and Refining Co. (1923-1930),"Mobil (Socony) (1930-1968), Sinclair Oil Corp. (1968 - 1969), Atlantic Richfield Company (ARCO) (1969 - 1972), Pan American Sulfur Company (PASCO) (1972 - 1976, Earl Holding (or Holding Family) (1976 - 2022), HF Sinclair (2022 - present)","S42, S43",,,,,,FALSE
,100000116867,HF Sinclair Corp,,HF Sinclair Wyoming Refining C,,Sinclair,Wyoming,41.7802,-107.11,,,1923,S6,Producers and Refiners Corp. (1923 - 1942),"Sinclair Consolidated Oil Corp. (1942-1969), Atlantic Richfield Company (ARCO) (1969 - 1972), Pan American Sulfur Company (PASCO) (1972 - 1976, Earl Holding (or Holding Family) (1976 - 2022), HF Sinclair (2022 - present)","S6, S147",,,,,,FALSE
